latitude_x,longitude_x,tick,Company,distance,longitude_y,latitude_y,TROBA,CODIGO
-76.97707325,-11.9456595,INC000001830936,TELEFONICA DEL PERU,92.02538030610535,-77.06104379,-11.94894588,ERG333,ERG3330207
-76.9770491,-12.2013725,INC000001839481,TELEFONICA DEL PERU,91.84487980341524,-77.06108656,-11.94859811,ERG333,ERG3330208
-76.9770484,-12.0407885,INC000001838626,TELEFONICA DEL PERU,91.95864185264581,-77.06113568,-11.94823737,ERG333,ERG3330209
-76.97704706,-12.16809895,INC000001804958,TELEFONICA DEL PERU,91.86866879268126,-77.06113568,-11.94823737,ERG333,ERG3330210
-76.9770454,-12.0223284,INC000001850130,TELEFONICA DEL PERU,91.97198338765678,-77.06159974,-11.9482909,ERG333,ERG3330211
-76.97702979,-11.950271,INC000001851744,TELEFONICA DEL PERU,92.02324369298607,-77.06165277,-11.94791828,ERG333,ERG3330312
-76.97702293,-12.1837905,INC000001840609,TELEFONICA DEL PERU,91.85845114546059,-77.06170528,-11.94755868,ERG333,ERG3330313
-76.97699226,-12.11678632,INC000001499012,TELEFONICA DEL PERU,91.90597949026478,-77.06177131,-11.94732218,ERG333,ERG3330314
-76.97698504,-12.0434782,INC000001821719,TELEFONICA DEL PERU,91.95805347996783,-77.06123661,-11.94641768,ERG333,ERG3330315
-76.97696801,-12.1823005,INC000001842381,TELEFONICA DEL PERU,91.85976146072518,-77.06129779,-11.94673284,ERG333,ERG3330316
-76.97693596,-12.1583915,INC000001845186,TELEFONICA DEL PERU,91.8763894510941,-77.06128518,-11.94705567,ERG333,ERG3330417
-76.97690698,-12.18357908,INC000001836257,TELEFONICA DEL PERU,91.85828017280365,-77.06123664,-11.94742762,ERG333,ERG3330418
-76.97688679,-12.04964845,INC000001828818,TELEFONICA DEL PERU,91.95290728915994,-77.06123664,-11.94742762,ERG333,ERG3330419
-76.97687968,-11.949368,INC000001840343,TELEFONICA DEL PERU,92.02332353836462,-77.0624175,-11.94932506,ERG334,ERG3340101
-76.97686,-12.045415,INC000001833661,TELEFONICA DEL PERU,91.95579805603172,-77.062516,-11.94882471,ERG334,ERG3340102
-76.97683358,-12.11740443,INC000001820244,TELEFONICA DEL PERU,91.90520125299442,-77.0625859,-11.94845961,ERG334,ERG3340103
-76.976816,-12.148676,INC000001844465,TELEFONICA DEL PERU,91.88336458736687,-77.06264902,-11.94813929,ERG334,ERG3340104
-76.9767705,-12.149109,INC000001841242,TELEFONICA DEL PERU,91.88340979255162,-77.06274113,-11.94768963,ERG334,ERG3340205
-76.976751,-12.198481,INC000001850655,TELEFONICA DEL PERU,91.84779188386851,-77.0621614,-11.94814315,ERG334,ERG3340206
-76.976743,-12.067634,INC000001833124,TELEFONICA DEL PERU,91.94059802087327,-77.0622459,-11.9477188,ERG334,ERG3340207
-76.97673499,-12.18438202,INC000001847248,TELEFONICA DEL PERU,91.85853137076604,-77.06240255,-11.94726292,ERG334,ERG3340208
-76.97669155,-12.08376111,INC000001829263,TELEFONICA DEL PERU,91.92974705137416,-77.06265689,-11.94730207,ERG334,ERG3340309
-76.97667319,-12.12268388,INC000001829208,TELEFONICA DEL PERU,91.90210793955859,-77.06164234,-11.94645623,ERG334,ERG3340310
-76.97665706,-12.14643706,INC000001809339,TELEFONICA DEL PERU,91.88570031931383,-77.06207582,-11.94634284,ERG334,ERG3340311
-76.97663997,-12.16355214,INC000001846498,TELEFONICA DEL PERU,91.87395309169428,-77.06247584,-11.9462397,ERG334,ERG3340312
-76.97662479,-12.06941493,INC000001847179,TELEFONICA DEL PERU,91.94113643751142,-77.0629462,-11.94575933,ERG334,ERG3340313
-76.97662472,-11.93680591,INC000001847771,TELEFONICA DEL PERU,92.03471559451059,-77.06300327,-11.94611425,ERG334,ERG3340414
-76.97661723,-12.20124732,INC000001838585,TELEFONICA DEL PERU,91.84751287362062,-77.06297108,-11.94645183,ERG334,ERG3340415
-76.97661203,-12.10940919,INC000001816340,TELEFONICA DEL PERU,91.91218425129584,-77.06293284,-11.94670061,ERG334,ERG3340416
-76.976605,-12.081126,INC000001821449,TELEFONICA DEL PERU,91.93186742739368,-77.06286436,-11.94705842,ERG334,ERG3340417
-76.97659635,-12.13688436,INC000001677132,TELEFONICA DEL PERU,91.89384230829593,-77.0608528,-11.94309286,ERG335,ERG3350101
-76.97655734,-12.19325634,INC000001841238,TELEFONICA DEL PERU,91.8542733987689,-77.06116823,-11.94301562,ERG335,ERG3350102
-76.9765292,-12.15105001,INC000001830358,TELEFONICA DEL PERU,91.8839806237829,-77.06121199,-11.94317801,ERG335,ERG3350103
-76.97652784,-12.0537735,INC000001809386,TELEFONICA DEL PERU,91.9524735648552,-77.06126797,-11.94358959,ERG335,ERG3350104
-76.976513,-12.15542,INC000001850210,TELEFONICA DEL PERU,91.88040376648433,-77.06132044,-11.94396204,ERG335,ERG3350105
-76.97647535,-12.1609899,INC000001831012,TELEFONICA DEL PERU,91.87622285667567,-77.06136834,-11.94432019,ERG335,ERG3350106
-76.97646929,-12.06693585,INC000001821459,TELEFONICA DEL PERU,91.94244075853273,-77.06137452,-11.94466665,ERG335,ERG3350207
-76.97644271,-12.07731598,INC000001851467,TELEFONICA DEL PERU,91.93481532684048,-77.0613854,-11.94505805,ERG335,ERG3350208
-76.97642672,-12.08138144,INC000001839811,TELEFONICA DEL PERU,91.9316281525897,-77.06118707,-11.94528714,ERG335,ERG3350209
-76.976408,-12.161242,INC000001767588,TELEFONICA DEL PERU,91.87544438801201,-77.06149651,-11.94522897,ERG335,ERG3350210
-76.9763618,-12.16141588,INC000001837461,TELEFONICA DEL PERU,91.87560276482029,-77.06185258,-11.94514084,ERG335,ERG3350211
-76.97629,-12.10127,INC000001805246,TELEFONICA DEL PERU,91.91836177888719,-77.06220776,-11.94505291,ERG335,ERG3350212
-76.97628159,-12.16992227,INC000001816541,TELEFONICA DEL PERU,91.8701294198279,-77.06269666,-11.94514665,ERG335,ERG3350313
-76.976258,-12.162317,INC000001825053,TELEFONICA DEL PERU,91.87552632799218,-77.06256953,-11.94496123,ERG335,ERG3350314
-76.97625709,-12.1972695,INC000001851256,TELEFONICA DEL PERU,91.8510614560729,-77.06187098,-11.94395,ERG335,ERG3350316
-76.976239,-12.186985,INC000001841515,TELEFONICA DEL PERU,91.85856493255237,-77.06175358,-11.94347531,ERG335,ERG3350317
-76.97623046,-12.192883,INC000001843218,TELEFONICA DEL PERU,91.85462005289153,-77.06164953,-11.94305159,ERG335,ERG3350318
-76.97623,-12.15436,INC000001781843,TELEFONICA DEL PERU,91.88235882698567,-77.06205274,-11.94270567,ERG335,ERG3350415
-76.97618424,-12.11597757,INC000001830548,TELEFONICA DEL PERU,91.90898807537579,-77.06160857,-11.94290735,ERG335,ERG3350419
-76.976153,-12.148054,INC000001849926,TELEFONICA DEL PERU,91.88654663533113,-77.06215771,-11.94311069,ERG335,ERG3350420
-76.97612703,-12.15136403,INC000001782006,TELEFONICA DEL PERU,91.88381701751666,-77.06233278,-11.94381225,ERG335,ERG3350421
-76.97611577,-12.1628768,INC000001823864,TELEFONICA DEL PERU,91.87545925961813,-77.06242962,-11.94421546,ERG335,ERG3350422
-76.97609667,-12.074705,INC000001846926,TELEFONICA DEL PERU,91.93758026617812,-77.06255218,-11.94457828,ERG335,ERG3350423
-76.97609027,-12.15811502,INC000001827898,TELEFONICA DEL PERU,91.88070636386064,-77.06263832,-11.94173737,ERG335,ERG3350524
-76.97608684,-12.06645401,INC000001763775,TELEFONICA DEL PERU,91.94616047715101,-77.06361586,-11.94174685,ERG335,ERG3350525
-76.97605308,-12.1230216,INC000001822005,TELEFONICA DEL PERU,91.90659461876962,-77.06441449,-11.94192647,ERG335,ERG3350526
-76.97604601,-12.11782137,INC000001810861,TELEFONICA DEL PERU,91.90952064811037,-77.06423017,-11.94279321,ERG335,ERG3350527
-76.97602374,-12.0442446,INC000000101590,TELEFONICA DEL PERU,91.9609905849016,-77.06411217,-11.94341184,ERG335,ERG3350528
-76.97602312,-12.07231512,INC000001847349,TELEFONICA DEL PERU,91.94050047924516,-77.06395576,-11.94416727,ERG335,ERG3350529
-76.976021,-12.168791,INC000001839059,TELEFONICA DEL PERU,91.87165855567724,-77.06384815,-11.94500376,ERG335,ERG3350530
-76.9760017,-12.1837385,INC000001844728,TELEFONICA DEL PERU,91.86132467177998,-77.06372266,-11.94454296,ERG335,ERG3350631
-76.97599065,-12.15112842,INC000001828827,TELEFONICA DEL PERU,91.88402833981672,-77.06324356,-11.94452156,ERG335,ERG3350632
-76.975987,-12.201822,INC000001845979,TELEFONICA DEL PERU,91.84778968804443,-77.06073538,-11.94262767,ERG336,ERG3360101
-76.9759854,-11.9361515,INC000001843178,TELEFONICA DEL PERU,92.03593118452602,-77.06113426,-11.94253824,ERG336,ERG3360102
-76.97597651,-12.156986,INC000001822573,TELEFONICA DEL PERU,91.8801043226148,-77.06148825,-11.94245317,ERG336,ERG3360103
-76.975972,-12.075616,INC000001825779,TELEFONICA DEL PERU,91.93759929161347,-77.06148825,-11.94245317,ERG336,ERG3360104
-76.975966,-12.127904,INC000001834500,TELEFONICA DEL PERU,91.90099325748564,-77.06188979,-11.94235891,ERG336,ERG3360105
-76.97595403,-12.04371949,INC000001805615,TELEFONICA DEL PERU,91.96048588057747,-77.06188979,-11.94235891,ERG336,ERG3360206
-76.97594146,-11.9466585,INC000001842458,TELEFONICA DEL PERU,92.02964020137668,-77.06171723,-11.94145982,ERG336,ERG3360207
-76.9759208,-12.0451823,INC000001841570,TELEFONICA DEL PERU,91.95994198162074,-77.06171723,-11.94145982,ERG336,ERG3360208
-76.9759033,-12.16876052,INC000001804035,TELEFONICA DEL PERU,91.87277824773746,-77.06157531,-11.9410667,ERG336,ERG3360209
-76.97588644,-12.1576655,INC000001801490,TELEFONICA DEL PERU,91.88072935846554,-77.06141376,-11.94072757,ERG336,ERG3360210
-76.97587166,-11.94389049,INC000001303172,TELEFONICA DEL PERU,92.03211948377428,-77.06107629,-11.94001132,ERG336,ERG3360311
-76.97582951,-12.206974,INC000001851666,TELEFONICA DEL PERU,91.84624640007564,-77.06083744,-11.93961364,ERG336,ERG3360312
-76.97579798,-12.15943798,INC000001842556,TELEFONICA DEL PERU,91.87821573049517,-77.06084146,-11.94185029,ERG336,ERG3360313
-76.97578593,-12.15980097,INC000001849013,TELEFONICA DEL PERU,91.87806497848364,-77.06073851,-11.94158623,ERG336,ERG3360314
-76.9757726,-12.12481941,INC000001820005,TELEFONICA DEL PERU,91.90286478241309,-77.06064916,-11.94136194,ERG336,ERG3360415
-76.975755,-12.188844,INC000001845146,TELEFONICA DEL PERU,91.85777552979799,-77.06050034,-11.94100176,ERG336,ERG3360416
-76.97571036,-12.0792744,INC000001835938,TELEFONICA DEL PERU,91.9352682917137,-77.06037522,-11.94071907,ERG336,ERG3360417
-76.97567968,-12.08254268,INC000001843653,TELEFONICA DEL PERU,91.93293655236155,-77.06037522,-11.94071907,ERG336,ERG3360418
-76.97567625,-12.04771509,INC000001796752,TELEFONICA DEL PERU,91.95766383447756,-77.06020116,-11.94038896,ERG336,ERG3360419
-76.97566749,-12.11350317,INC000001832773,TELEFONICA DEL PERU,91.91110770588851,-77.05983084,-11.94009075,ERG336,ERG3360520
-76.97566413,-12.10599067,INC000001832903,TELEFONICA DEL PERU,91.91674337261207,-77.06012652,-11.93992051,ERG336,ERG3360521
-76.9756417,-12.04732857,INC000001807022,TELEFONICA DEL PERU,91.9577634756637,-77.06130258,-11.94170097,ERG336,ERG3360522
-76.975621,-12.140294,INC000001829942,TELEFONICA DEL PERU,91.89204595346035,-77.06130258,-11.94170097,ERG336,ERG3360523
-76.97561999,-12.1710625,INC000001826892,TELEFONICA DEL PERU,91.87048734302763,-77.06115342,-11.94130178,ERG336,ERG3360524
-76.97560278,-12.10167158,INC000001850332,TELEFONICA DEL PERU,91.9197038291888,-77.0609311,-11.94079245,ERG336,ERG3360625
-76.97559388,-11.9349645,INC000001792457,TELEFONICA DEL PERU,92.03771612279577,-77.06077001,-11.94044457,ERG336,ERG3360626
-76.975589,-12.069895,INC000001834826,TELEFONICA DEL PERU,91.94236981748632,-77.06063006,-11.94018538,ERG336,ERG3360627
-76.97558422,-12.16944948,INC000001849809,TELEFONICA DEL PERU,91.87214607943832,-77.06049315,-11.93987344,ERG336,ERG3360628
-76.975577,-12.143564,INC000001840985,TELEFONICA DEL PERU,91.89050418414541,-77.06216827,-11.94143536,ERG337,ERG3370101
-76.97557626,-12.1612548,INC000001824573,TELEFONICA DEL PERU,91.87875373433825,-77.06288544,-11.94109519,ERG337,ERG3370102
-76.975497,-12.144706,INC000001839654,TELEFONICA DEL PERU,91.89015155545519,-77.06256907,-11.94111373,ERG337,ERG3370103
-76.97547928,-11.93755927,INC000001836123,TELEFONICA DEL PERU,92.03620856520891,-77.06210546,-11.94120239,ERG337,ERG3370104
-76.975473,-12.070841,INC000001839987,TELEFONICA DEL PERU,91.94214183775765,-77.06197819,-11.94079354,ERG337,ERG3370105
-76.97547072,-12.14468247,INC000001826465,TELEFONICA DEL PERU,91.89143575205685,-77.06279371,-11.93952068,ERG337,ERG3370206
-76.97546933,-12.04418675,INC000001851079,TELEFONICA DEL PERU,91.96212590817241,-77.06249163,-11.9396897,ERG337,ERG3370207
-76.97546606,-12.1629948,INC000001817259,TELEFONICA DEL PERU,91.87781313986928,-77.06217411,-11.93986756,ERG337,ERG3370208
-76.97545957,-12.0687725,INC000001850083,TELEFONICA DEL PERU,91.94398583543226,-77.06180923,-11.94007145,ERG337,ERG3370209
-76.97544082,-11.94246654,INC000001801109,TELEFONICA DEL PERU,92.03317656440635,-77.0616738,-11.94010862,ERG337,ERG3370210
-76.97542554,-12.0707011,INC000001819132,TELEFONICA DEL PERU,91.94258571670336,-77.06150509,-11.93978558,ERG337,ERG3370311
-76.97542435,-12.19204822,INC000001843302,TELEFONICA DEL PERU,91.8569987653282,-77.06158799,-11.93965702,ERG337,ERG3370312
-76.97541132,-12.12305628,INC000001836611,TELEFONICA DEL PERU,91.90692452021486,-77.06267037,-11.93904229,ERG337,ERG3370313
-76.97539677,-12.14415769,INC000001820217,TELEFONICA DEL PERU,91.89152245717246,-77.0622312,-11.93928656,ERG337,ERG3370314
-76.975392,-12.16197,INC000001835256,TELEFONICA DEL PERU,91.87858016540876,-77.06191204,-11.93947103,ERG337,ERG3370315
-76.97539154,-12.12836109,INC000001814753,TELEFONICA DEL PERU,91.90176913872445,-77.06106713,-11.93941029,ERG337,ERG3370316
-76.97537239,-12.04561275,INC000001839342,TELEFONICA DEL PERU,91.96055260749665,-77.06133953,-11.93924007,ERG337,ERG3370417
-76.9753487,-12.16161864,INC000001827805,TELEFONICA DEL PERU,91.87885642938504,-77.06186781,-11.93934393,ERG337,ERG3370418
-76.9753477,-12.10163399,INC000001850686,TELEFONICA DEL PERU,91.92168015179489,-77.06437778,-11.94122434,ERG337,ERG3370419
-76.975332,-12.170989,INC000001832433,TELEFONICA DEL PERU,91.8724534729992,-77.0640018,-11.94115178,ERG337,ERG3370420
-76.9753103,-12.1115787,INC000001834401,TELEFONICA DEL PERU,91.91396700054709,-77.06332627,-11.94110532,ERG337,ERG3370421
-76.97528125,-12.142389,INC000001363168,TELEFONICA DEL PERU,91.89233444487714,-77.06356206,-11.94111778,ERG337,ERG3370422
-76.97523349,-12.1358345,INC000001692785,TELEFONICA DEL PERU,91.8970547376144,-77.06359613,-11.9409776,ERG337,ERG3370523
-76.97523333,-12.17096407,INC000001847177,TELEFONICA DEL PERU,91.87257138196749,-77.06367956,-11.94058988,ERG337,ERG3370524
-76.975226,-12.162607,INC000001806463,TELEFONICA DEL PERU,91.8787572114324,-77.06374392,-11.94024731,ERG337,ERG3370525
-76.97519498,-12.16767543,INC000001825764,TELEFONICA DEL PERU,91.87572669668495,-77.0641406,-11.93983564,ERG337,ERG3370526
-76.975186,-12.1593,INC000001845218,TELEFONICA DEL PERU,91.88135312551775,-77.06381167,-11.93990775,ERG337,ERG3370527
-76.975137,-12.190617,INC000001642918,TELEFONICA DEL PERU,91.85913264881265,-77.06341755,-11.93960825,ERG337,ERG3370628
-76.97512019,-12.00801,INC000001852010,TELEFONICA DEL PERU,91.98823364734277,-77.06313327,-11.93923728,ERG337,ERG3370629
-76.97510108,-12.07110934,INC000001851181,TELEFONICA DEL PERU,91.9437148044631,-77.06291379,-11.93886467,ERG337,ERG3370630
-76.97508992,-12.202738,INC000001836417,TELEFONICA DEL PERU,91.85080403630131,-77.06272449,-11.93854362,ERG337,ERG3370631
-76.9750604,-12.07706015,INC000001707147,TELEFONICA DEL PERU,91.93885578094806,-77.06202614,-11.93885973,ERG337,ERG3370632
-76.97503742,-12.07040058,INC000001836832,TELEFONICA DEL PERU,91.94918302723023,-77.06502024,-11.93388372,ERG702,ERG7020151
-76.9749677,-12.1861172,INC000001849679,TELEFONICA DEL PERU,91.86736522300214,-77.06501243,-11.93389032,ERG702,ERG7020152
-76.97492576,-12.15362986,INC000001812192,TELEFONICA DEL PERU,91.89026842949464,-77.06499996,-11.93389668,ERG702,ERG7020153
-76.9749225,-12.0678579,INC000001827209,TELEFONICA DEL PERU,91.9508626467964,-77.0649874,-11.93390238,ERG702,ERG7020154
-76.97489607,-12.04312348,INC000001826795,TELEFONICA DEL PERU,91.96831670114194,-77.06497636,-11.93390957,ERG702,ERG7020155
-76.97485841,-12.10181024,INC000001724659,TELEFONICA DEL PERU,91.926796986091,-77.06496528,-11.93391368,ERG702,ERG7020156
-76.9748546,-12.04316075,INC000001835628,TELEFONICA DEL PERU,91.96823934444126,-77.06495518,-11.93391905,ERG702,ERG7020157
-76.974814,-12.158526,INC000001806390,TELEFONICA DEL PERU,91.88667410678879,-77.06494747,-11.93392432,ERG702,ERG7020158
-76.97480629,-12.04320419,INC000001832288,TELEFONICA DEL PERU,91.96832382947092,-77.06465934,-11.9334121,ERG702,ERG7020161
-76.97480618,-12.16308653,INC000001847042,TELEFONICA DEL PERU,91.8836264663609,-77.0646813,-11.93340545,ERG702,ERG7020162
-76.9747987,-12.08057172,INC000001846008,TELEFONICA DEL PERU,91.94194130419059,-77.0646995,-11.93339875,ERG702,ERG7020163
-76.974781,-12.071094,INC000001836934,TELEFONICA DEL PERU,91.94864291550836,-77.06471564,-11.93339356,ERG702,ERG7020164
-76.97474309,-12.16859493,INC000001820204,TELEFONICA DEL PERU,91.87973763906868,-77.06473146,-11.93338969,ERG702,ERG7020165
-76.9747335,-12.0669794,INC000001849672,TELEFONICA DEL PERU,91.95154884189681,-77.06474807,-11.93338202,ERG702,ERG7020166
-76.97472385,-12.06711726,INC000001776741,TELEFONICA DEL PERU,91.95145637372978,-77.06476055,-11.9333778,ERG702,ERG7020167
-76.97466664,-12.07608133,INC000001830902,TELEFONICA DEL PERU,91.9450924379347,-77.06477382,-11.93337305,ERG702,ERG7020168
-76.97463393,-12.10613279,INC000001845212,TELEFONICA DEL PERU,91.92392285522743,-77.06438919,-11.93285875,ERG702,ERG7020171
-76.97461625,-12.1541301,INC000001825616,TELEFONICA DEL PERU,91.89000868233032,-77.06439908,-11.93285523,ERG702,ERG7020172
-76.97461625,-12.1541301,INC000001840340,TELEFONICA DEL PERU,91.89001751044773,-77.06440787,-11.93285153,ERG702,ERG7020173
-76.97458836,-12.16842575,INC000001819944,TELEFONICA DEL PERU,91.87990859341484,-77.06441666,-11.93284817,ERG702,ERG7020174
-76.97453268,-12.04280702,INC000001787542,TELEFONICA DEL PERU,91.96864811577055,-77.06442616,-11.93284389,ERG702,ERG7020175
-76.97452591,-12.15831535,INC000001819487,TELEFONICA DEL PERU,91.88702337628233,-77.0644337,-11.93284031,ERG702,ERG7020176
-76.974501,-12.143046,INC000001811891,TELEFONICA DEL PERU,91.89779980679138,-77.06444109,-11.9328369,ERG702,ERG7020177
-76.97449283,-12.04736476,INC000001830562,TELEFONICA DEL PERU,91.96542424856189,-77.06445135,-11.9328315,ERG702,ERG7020178
-76.97449198,-12.0664326,INC000001850480,TELEFONICA DEL PERU,91.94997501600508,-77.060226,-11.931393,ERG801,ERG8010351
-76.97447596,-12.1574072,INC000001590534,TELEFONICA DEL PERU,91.88566558932028,-77.060213,-11.931403,ERG801,ERG8010352
-76.97444685,-12.066225,INC000001840150,TELEFONICA DEL PERU,91.95005306516727,-77.060195,-11.931414,ERG801,ERG8010353
-76.97443999,-11.9397925,INC000001781692,TELEFONICA DEL PERU,92.0394464813947,-77.060185,-11.931422,ERG801,ERG8010354
-76.9744145,-12.0462646,INC000001833518,TELEFONICA DEL PERU,91.9641110860804,-77.060173,-11.931433,ERG801,ERG8010355
-76.97439647,-12.12619539,INC000001852329,TELEFONICA DEL PERU,91.90759319098301,-77.06016,-11.931442,ERG801,ERG8010356
-76.974383,-12.107691,INC000001851508,TELEFONICA DEL PERU,91.92091593722067,-77.059983,-11.930901,ERG801,ERG8010357
-76.97438254,-12.11911647,INC000001839230,TELEFONICA DEL PERU,91.91282422782248,-77.059967,-11.930911,ERG801,ERG8010358
-76.974365,-12.124389,INC000001821675,TELEFONICA DEL PERU,91.90909220807269,-77.060007,-11.930943,ERG801,ERG8010361
-76.974347,-12.160281,INC000001820296,TELEFONICA DEL PERU,91.88370617864375,-77.059991,-11.930953,ERG801,ERG8010362
-76.9743451,-12.1891578,INC000001675523,TELEFONICA DEL PERU,91.86328668504693,-77.059969,-11.930965,ERG801,ERG8010363
-76.97434498,-12.1891585,INC000001838312,TELEFONICA DEL PERU,91.86326914085262,-77.059954,-11.930974,ERG801,ERG8010364
-76.9743321,-12.10370658,INC000001823769,TELEFONICA DEL PERU,91.92409012094473,-77.0603871,-11.93074671,ERG801,ERG8010371
-76.97432981,-12.10370339,INC000001839519,TELEFONICA DEL PERU,91.92409602117952,-77.06037746,-11.93072964,ERG801,ERG8010372
-76.97432558,-12.04435878,INC000001836335,TELEFONICA DEL PERU,91.96604057469814,-77.06036827,-11.93071614,ERG801,ERG8010373
-76.97432105,-12.15680974,INC000001809396,TELEFONICA DEL PERU,91.88657542258412,-77.06036131,-11.93070694,ERG801,ERG8010374
-76.97427864,-12.11254293,INC000001795425,TELEFONICA DEL PERU,91.91782007683197,-77.06035582,-11.93069903,ERG801,ERG8010375
-76.97426628,-12.12525814,INC000001846817,TELEFONICA DEL PERU,91.90882920333824,-77.06035034,-11.93069099,ERG801,ERG8010376
-76.97424872,-12.04312554,INC000000847160,TELEFONICA DEL PERU,91.96686644765231,-77.06034411,-11.93068014,ERG801,ERG8010377
-76.97424431,-12.0224235,INC000001847305,TELEFONICA DEL PERU,91.98172525297454,-77.06061131,-11.93062889,ERG801,ERG8010381
-76.974234,-12.161201,INC000001848377,TELEFONICA DEL PERU,91.88364982192299,-77.06060478,-11.93061407,ERG801,ERG8010382
-76.97421,-12.195797,INC000001851501,TELEFONICA DEL PERU,91.85920287607158,-77.06059707,-11.93060259,ERG801,ERG8010383
-76.9741927,-12.0477669,INC000001816536,TELEFONICA DEL PERU,91.96378173835278,-77.06059046,-11.93059252,ERG801,ERG8010384
-76.97416795,-12.04435323,INC000001830278,TELEFONICA DEL PERU,91.96617783741857,-77.06058096,-11.93058258,ERG801,ERG8010385
-76.974145,-12.160257,INC000001843802,TELEFONICA DEL PERU,91.88426179839229,-77.06057502,-11.93057278,ERG801,ERG8010386
-76.97411654,-12.17096278,INC000001847182,TELEFONICA DEL PERU,91.87668250124162,-77.06056484,-11.93055935,ERG801,ERG8010387
-76.9740824,-12.16325115,INC000001750819,TELEFONICA DEL PERU,91.88115198786811,-77.061347,-11.932686,ERG801,ERG8010431
-76.97398417,-12.07897388,INC000001850919,TELEFONICA DEL PERU,91.94063762142343,-77.061336,-11.932663,ERG801,ERG8010432
-76.97393291,-12.16904133,INC000001819784,TELEFONICA DEL PERU,91.87697210804804,-77.061323,-11.93264,ERG801,ERG8010433
-76.97391838,-12.15032689,INC000001843415,TELEFONICA DEL PERU,91.89018708854314,-77.061311,-11.932619,ERG801,ERG8010434
-76.97390326,-12.11226139,INC000001817277,TELEFONICA DEL PERU,91.91707608703454,-77.061299,-11.932598,ERG801,ERG8010435
-76.97384723,-12.1932095,INC000001837580,TELEFONICA DEL PERU,91.85986376811469,-77.061288,-11.932576,ERG801,ERG8010436
-76.97381108,-12.09335592,INC000001818309,TELEFONICA DEL PERU,91.93017463641077,-77.0612,-11.932776,ERG801,ERG8010437
-76.973795,-12.093243,INC000001845515,TELEFONICA DEL PERU,91.93025014668947,-77.061187,-11.932753,ERG801,ERG8010438
-76.97378567,-12.05119492,INC000001843564,TELEFONICA DEL PERU,91.95997119718952,-77.061175,-11.932731,ERG801,ERG8010441
-76.9737837,-12.0462119,INC000001831277,TELEFONICA DEL PERU,91.96350104704948,-77.061163,-11.932707,ERG801,ERG8010442
-76.97376,-12.049954,INC000001829650,TELEFONICA DEL PERU,91.96084657369586,-77.061152,-11.932685,ERG801,ERG8010443
-76.97375475,-12.16863992,INC000001834187,TELEFONICA DEL PERU,91.87698396910453,-77.061138,-11.932661,ERG801,ERG8010444
-76.97374672,-12.06928858,INC000001831793,TELEFONICA DEL PERU,91.94252831146711,-77.07110719,-11.94919682,ERG801,ERG8010511
-76.97374493,-12.14061919,INC000001833109,TELEFONICA DEL PERU,91.89212450503935,-77.07113001,-11.94920102,ERG801,ERG8010512
-76.97373645,-12.07163783,INC000001699693,TELEFONICA DEL PERU,91.94091607494167,-77.07119021,-11.94920078,ERG801,ERG8010513
-76.97371048,-12.11179247,INC000001850219,TELEFONICA DEL PERU,91.91252708423633,-77.07121303,-11.94920498,ERG801,ERG8010514
-76.9736909,-11.9372713,INC000001803756,TELEFONICA DEL PERU,92.03572898680548,-77.07106599,-11.94935546,ERG801,ERG8010515
-76.97366664,-12.0927675,INC000001834812,TELEFONICA DEL PERU,91.92575021139042,-77.07109612,-11.94936071,ERG801,ERG8010516
-76.97363822,-12.05234234,INC000001815123,TELEFONICA DEL PERU,91.95434891467713,-77.07115951,-11.94936815,ERG801,ERG8010517
-76.9736302,-12.19560806,INC000001849459,TELEFONICA DEL PERU,91.85311675569632,-77.07118964,-11.9493734,ERG801,ERG8010518
-76.97363,-12.195608,INC000001835299,TELEFONICA DEL PERU,91.8535021738316,-77.07162678,-11.94926496,ERG801,ERG8010521
-76.9736265,-12.136654,INC000001812400,TELEFONICA DEL PERU,91.89516122678187,-77.07164926,-11.94926916,ERG801,ERG8010522
-76.9735777,-12.1385705,INC000001843863,TELEFONICA DEL PERU,91.89367533196216,-77.0716168,-11.94937402,ERG801,ERG8010523
-76.97350561,-12.12132701,INC000001838141,TELEFONICA DEL PERU,91.90582247877977,-77.07163928,-11.94937823,ERG801,ERG8010524
-76.97349998,-12.15726731,INC000001769272,TELEFONICA DEL PERU,91.88039957469661,-77.07145963,-11.94923173,ERG801,ERG8010525
-76.97349226,-12.14764228,INC000001850806,TELEFONICA DEL PERU,91.88721038341134,-77.07148758,-11.94923722,ERG801,ERG8010526
-76.97348,-12.14076,INC000000238826,TELEFONICA DEL PERU,91.89196462640331,-77.07144395,-11.94933491,ERG801,ERG8010527
-76.973428,-12.170974,INC000001812906,TELEFONICA DEL PERU,91.87059701493389,-77.0714719,-11.9493404,ERG801,ERG8010528
-76.9734264,-12.14287012,INC000001836370,TELEFONICA DEL PERU,91.89003133167665,-77.07104762,-11.94951061,ERG801,ERG8010531
-76.97342155,-12.09647224,INC000001787667,TELEFONICA DEL PERU,91.92283099961436,-77.07107044,-11.94951481,ERG801,ERG8010532
-76.97334842,-12.11094346,INC000001838441,TELEFONICA DEL PERU,91.91260456483072,-77.07115227,-11.94952087,ERG801,ERG8010533
-76.97332377,-12.10119823,INC000001778360,TELEFONICA DEL PERU,91.91948808912642,-77.07117509,-11.94952507,ERG801,ERG8010534
